{Undefined function or variable 'numGenesQbit'.

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('aeiq_br_real', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m', 190)" style="font-weight:bold">aeiq_br_real</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m',190,0)">line 190</a>)
        contadorQbit=zeros(numClassic,numGenesQbit);

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('Experimento_PRINCIPAL_AEIQ_geral', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m', 75)" style="font-weight:bold">Experimento_PRINCIPAL_AEIQ_geral</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',75,0)">line 75</a>)
[sol{exp}, classic,  evobestFitness{exp}, trace] = aeiq_br_real(num_var, numPulses, numClassic, ...
} 
opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',75,0)
opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m',190,0)
Experimento_PRINCIPAL_AEIQ_geral
Exp: 1 - 	 Ger: 1 - 	 Best:    2.19153 - 	 Mean: 1736.25358 - 	 AQreal:   75.78165  	 
Exp: 2 - 	 Ger: 3 - 	 Best:    1.52666 - 	 Mean:    1.71959 - 	 AQreal:    1.00000  	 
Exp: 2 - 	 Ger: 4 - 	 Best:    1.48529 - 	 Mean:    1.68079 - 	 AQreal:    1.00000  	 
Exp: 2 - 	 Ger: 5 - 	 Best:    1.48529 - 	 Mean:    1.63411 - 	 AQreal:    0.69039  	 
Exp: 2 - 	 Ger: 6 - 	 Best:    1.41222 - 	 Mean:    1.59852 - 	 AQreal:    0.69039  	 
Exp: 2 - 	 Ger: 7 - 	 Best:    1.39161 - 	 Mean:    1.57303 - 	 AQreal:    0.69039  	 
Exp: 2 - 	 Ger: 8 - 	 Best:    1.39161 - 	 Mean:    1.55667 - 	 AQreal:    0.69039  	 
Exp: 2 - 	 Ger: 9 - 	 Best:    1.39161 - 	 Mean:    1.54166 - 	 AQreal:    0.69039  	 
Exp: 2 - 	 Ger: 10 - 	 Best:    1.39161 - 	 Mean:    1.51670 - 	 AQreal:    0.62413  	 
Exp: 2 - 	 Ger: 11 - 	 Best:    1.39161 - 	 Mean:    1.50526 - 	 AQreal:    0.62413  	 
Exp: 2 - 	 Ger: 12 - 	 Best:    1.36079 - 	 Mean:    1.48355 - 	 AQreal:    0.62413  	 
Exp: 2 - 	 Ger: 13 - 	 Best:    1.36079 - 	 Mean:    1.46700 - 	 AQreal:    0.62413  	 
Exp: 2 - 	 Ger: 14 - 	 Best:    1.36079 - 	 Mean:    1.46378 - 	 AQreal:    0.62413  	 
Exp: 2 - 	 Ger: 15 - 	 Best:    1.36079 - 	 Mean:    1.45627 - 	 AQreal:    0.54969  	 
Exp: 2 - 	 Ger: 16 - 	 Best:    1.36079 - 	 Mean:    1.44958 - 	 AQreal:    0.54969  	 
Exp: 2 - 	 Ger: 17 - 	 Best:    1.36079 - 	 Mean:    1.44562 - 	 AQreal:    0.54969  	 
Exp: 2 - 	 Ger: 18 - 	 Best:    1.36079 - 	 Mean:    1.44021 - 	 AQreal:    0.54969  	 
Exp: 2 - 	 Ger: 19 - 	 Best:    1.24491 - 	 Mean:    1.43065 - 	 AQreal:    0.54969  	 
Exp: 2 - 	 Ger: 20 - 	 Best:    1.24491 - 	 Mean:    1.42448 - 	 AQreal:    0.39875  	 
Exp: 2 - 	 Ger: 21 - 	 Best:    1.24491 - 	 Mean:    1.42077 - 	 AQreal:    0.39875  	 
Exp: 2 - 	 Ger: 22 - 	 Best:    1.24491 - 	 Mean:    1.41186 - 	 AQreal:    0.39875  	 
Exp: 2 - 	 Ger: 23 - 	 Best:    1.24491 - 	 Mean:    1.40818 - 	 AQreal:    0.39875  	 
Exp: 2 - 	 Ger: 24 - 	 Best:    1.24491 - 	 Mean:    1.40109 - 	 AQreal:    0.39875  	 
Exp: 2 - 	 Ger: 25 - 	 Best:    1.24491 - 	 Mean:    1.39566 - 	 AQreal:    0.28935  	 
Exp: 2 - 	 Ger: 26 - 	 Best:    1.24491 - 	 Mean:    1.38874 - 	 AQreal:    0.28935  	 
Exp: 2 - 	 Ger: 27 - 	 Best:    1.24491 - 	 Mean:    1.37987 - 	 AQreal:    0.28935  	 
Exp: 2 - 	 Ger: 28 - 	 Best:    1.24491 - 	 Mean:    1.37216 - 	 AQreal:    0.28935  	 
Exp: 2 - 	 Ger: 29 - 	 Best:    1.24491 - 	 Mean:    1.36560 - 	 AQreal:    0.28935  	 
Exp: 2 - 	 Ger: 30 - 	 Best:    1.24491 - 	 Mean:    1.36083 - 	 AQreal:    0.22943  	 
Exp: 2 - 	 Ger: 31 - 	 Best:    1.24491 - 	 Mean:    1.34901 - 	 AQreal:    0.22943  	 
Exp: 2 - 	 Ger: 32 - 	 Best:    1.24491 - 	 Mean:    1.34262 - 	 AQreal:    0.22943  	 
Exp: 2 - 	 Ger: 33 - 	 Best:    1.24491 - 	 Mean:    1.33620 - 	 AQreal:    0.22943  	 
Exp: 2 - 	 Ger: 34 - 	 Best:    1.24491 - 	 Mean:    1.32717 - 	 AQreal:    0.22943  	 
Exp: 2 - 	 Ger: 35 - 	 Best:    1.24491 - 	 Mean:    1.32249 - 	 AQreal:    0.21190  	 
Exp: 2 - 	 Ger: 36 - 	 Best:    1.24491 - 	 Mean:    1.31584 - 	 AQreal:    0.21190  	 
Exp: 2 - 	 Ger: 37 - 	 Best:    1.24491 - 	 Mean:    1.31090 - 	 AQreal:    0.21190  	 
Exp: 2 - 	 Ger: 38 - 	 Best:    1.24491 - 	 Mean:    1.30246 - 	 AQreal:    0.21190  	 
Exp: 2 - 	 Ger: 39 - 	 Best:    1.24491 - 	 Mean:    1.29894 - 	 AQreal:    0.21190  	 
Exp: 2 - 	 Ger: 40 - 	 Best:    1.24491 - 	 Mean:    1.29542 - 	 AQreal:    0.20581  	 
Exp: 2 - 	 Ger: 41 - 	 Best:    1.24220 - 	 Mean:    1.28735 - 	 AQreal:    0.20581  	 
Exp: 2 - 	 Ger: 42 - 	 Best:    1.24220 - 	 Mean:    1.28621 - 	 AQreal:    0.20581  	 
Exp: 2 - 	 Ger: 43 - 	 Best:    1.24220 - 	 Mean:    1.28107 - 	 AQreal:    0.20581  	 
Exp: 2 - 	 Ger: 44 - 	 Best:    1.24220 - 	 Mean:    1.27708 - 	 AQreal:    0.20581  	 
Exp: 2 - 	 Ger: 45 - 	 Best:    1.24220 - 	 Mean:    1.27465 - 	 AQreal:    0.17079  	 
Exp: 2 - 	 Ger: 46 - 	 Best:    1.24220 - 	 Mean:    1.27000 - 	 AQreal:    0.17079  	 
Exp: 2 - 	 Ger: 47 - 	 Best:    1.24220 - 	 Mean:    1.26807 - 	 AQreal:    0.17079  	 
Exp: 2 - 	 Ger: 48 - 	 Best:    1.24220 - 	 Mean:    1.26648 - 	 AQreal:    0.17079  	 
Exp: 2 - 	 Ger: 49 - 	 Best:    1.24220 - 	 Mean:    1.26383 - 	 AQreal:    0.17079  	 
Exp: 2 - 	 Ger: 50 - 	 Best:    1.24220 - 	 Mean:    1.26130 - 	 AQreal:    0.16052  	 
Exp: 2 - 	 Ger: 51 - 	 Best:    1.24220 - 	 Mean:    1.25941 - 	 AQreal:    0.16052  	 
Exp: 2 - 	 Ger: 52 - 	 Best:    1.24220 - 	 Mean:    1.25847 - 	 AQreal:    0.16052  	 
Exp: 2 - 	 Ger: 53 - 	 Best:    1.24220 - 	 Mean:    1.25508 - 	 AQreal:    0.16052  	 
Exp: 2 - 	 Ger: 54 - 	 Best:    1.24220 - 	 Mean:    1.25402 - 	 AQreal:    0.16052  	 
Exp: 2 - 	 Ger: 55 - 	 Best:    1.23284 - 	 Mean:    1.25295 - 	 AQreal:    0.15928  	 
Exp: 2 - 	 Ger: 56 - 	 Best:    1.23284 - 	 Mean:    1.25211 - 	 AQreal:    0.15928  	 
Exp: 2 - 	 Ger: 57 - 	 Best:    1.23284 - 	 Mean:    1.25161 - 	 AQreal:    0.15928  	 
Exp: 2 - 	 Ger: 58 - 	 Best:    1.23284 - 	 Mean:    1.25137 - 	 AQreal:    0.15928  	 
Exp: 2 - 	 Ger: 59 - 	 Best:    1.23284 - 	 Mean:    1.25022 - 	 AQreal:    0.15928  	 
Exp: 2 - 	 Ger: 60 - 	 Best:    1.23284 - 	 Mean:    1.24948 - 	 AQreal:    0.15885  	 
Exp: 2 - 	 Ger: 61 - 	 Best:    1.23232 - 	 Mean:    1.24878 - 	 AQreal:    0.15885  	 
Exp: 2 - 	 Ger: 62 - 	 Best:    1.23113 - 	 Mean:    1.24781 - 	 AQreal:    0.15885  	 
Exp: 2 - 	 Ger: 63 - 	 Best:    1.23113 - 	 Mean:    1.24727 - 	 AQreal:    0.15885  	 
Exp: 2 - 	 Ger: 64 - 	 Best:    1.23113 - 	 Mean:    1.24673 - 	 AQreal:    0.15885  	 
Exp: 2 - 	 Ger: 65 - 	 Best:    1.22586 - 	 Mean:    1.24583 - 	 AQreal:    0.15850  	 
Exp: 2 - 	 Ger: 66 - 	 Best:    1.22586 - 	 Mean:    1.24534 - 	 AQreal:    0.15850  	 
Exp: 2 - 	 Ger: 67 - 	 Best:    1.22586 - 	 Mean:    1.24521 - 	 AQreal:    0.15850  	 
Exp: 2 - 	 Ger: 68 - 	 Best:    1.22586 - 	 Mean:    1.24458 - 	 AQreal:    0.15850  	 
Exp: 2 - 	 Ger: 69 - 	 Best:    1.22586 - 	 Mean:    1.24308 - 	 AQreal:    0.15850  	 
Exp: 2 - 	 Ger: 70 - 	 Best:    1.21975 - 	 Mean:    1.24190 - 	 AQreal:    0.15792  	 
Exp: 2 - 	 Ger: 71 - 	 Best:    1.21975 - 	 Mean:    1.24081 - 	 AQreal:    0.15792  	 
Exp: 2 - 	 Ger: 72 - 	 Best:    1.21975 - 	 Mean:    1.24017 - 	 AQreal:    0.15792  	 
Exp: 2 - 	 Ger: 73 - 	 Best:    1.21975 - 	 Mean:    1.23996 - 	 AQreal:    0.15792  	 
Exp: 2 - 	 Ger: 74 - 	 Best:    1.21975 - 	 Mean:    1.23993 - 	 AQreal:    0.15792  	 
Exp: 2 - 	 Ger: 75 - 	 Best:    1.21975 - 	 Mean:    1.23957 - 	 AQreal:    0.15549  	 
Exp: 2 - 	 Ger: 76 - 	 Best:    1.21975 - 	 Mean:    1.23873 - 	 AQreal:    0.15549  	 
Exp: 2 - 	 Ger: 77 - 	 Best:    1.21975 - 	 Mean:    1.23811 - 	 AQreal:    0.15549  	 
Exp: 2 - 	 Ger: 78 - 	 Best:    1.21975 - 	 Mean:    1.23779 - 	 AQreal:    0.15549  	 
Exp: 2 - 	 Ger: 79 - 	 Best:    1.21975 - 	 Mean:    1.23746 - 	 AQreal:    0.15549  	 
Exp: 2 - 	 Ger: 80 - 	 Best:    1.21975 - 	 Mean:    1.23712 - 	 AQreal:    0.15405  	 
Exp: 2 - 	 Ger: 81 - 	 Best:    1.21265 - 	 Mean:    1.23553 - 	 AQreal:    0.15405  	 
Exp: 2 - 	 Ger: 82 - 	 Best:    1.21265 - 	 Mean:    1.23482 - 	 AQreal:    0.15405  	 
Exp: 2 - 	 Ger: 83 - 	 Best:    1.21265 - 	 Mean:    1.23391 - 	 AQreal:    0.15405  	 
Exp: 2 - 	 Ger: 84 - 	 Best:    1.21265 - 	 Mean:    1.23316 - 	 AQreal:    0.15405  	 
Exp: 2 - 	 Ger: 85 - 	 Best:    1.21265 - 	 Mean:    1.23284 - 	 AQreal:    0.15397  	 
Exp: 2 - 	 Ger: 86 - 	 Best:    1.21265 - 	 Mean:    1.23275 - 	 AQreal:    0.15397  	 
Exp: 2 - 	 Ger: 87 - 	 Best:    1.21265 - 	 Mean:    1.23195 - 	 AQreal:    0.15397  	 
Exp: 2 - 	 Ger: 88 - 	 Best:    1.21265 - 	 Mean:    1.23154 - 	 AQreal:    0.15397  	 
Exp: 2 - 	 Ger: 89 - 	 Best:    1.21265 - 	 Mean:    1.23125 - 	 AQreal:    0.15397  	 
Exp: 2 - 	 Ger: 90 - 	 Best:    1.21265 - 	 Mean:    1.23069 - 	 AQreal:    0.15397  	 
Exp: 2 - 	 Ger: 91 - 	 Best:    1.21265 - 	 Mean:    1.23049 - 	 AQreal:    0.15397  	 
Exp: 2 - 	 Ger: 92 - 	 Best:    1.21265 - 	 Mean:    1.23049 - 	 AQreal:    0.15397  	 
Exp: 2 - 	 Ger: 93 - 	 Best:    1.21265 - 	 Mean:    1.22996 - 	 AQreal:    0.15397  	 
Exp: 2 - 	 Ger: 94 - 	 Best:    1.21265 - 	 Mean:    1.22920 - 	 AQreal:    0.15397  	 
Exp: 2 - 	 Ger: 95 - 	 Best:    1.21265 - 	 Mean:    1.22874 - 	 AQreal:    0.15303  	 
Exp: 2 - 	 Ger: 96 - 	 Best:    1.21265 - 	 Mean:    1.22839 - 	 AQreal:    0.15303  	 
Exp: 2 - 	 Ger: 97 - 	 Best:    1.21265 - 	 Mean:    1.22755 - 	 AQreal:    0.15303  	 
Exp: 2 - 	 Ger: 98 - 	 Best:    1.21265 - 	 Mean:    1.22665 - 	 AQreal:    0.15303  	 
Exp: 2 - 	 Ger: 99 - 	 Best:    1.21265 - 	 Mean:    1.22635 - 	 AQreal:    0.15303  	 
Exp: 2 - 	 Ger: 100 - 	 Best:    1.20969 - 	 Mean:    1.22588 - 	 AQreal:    0.13722  	 
Exp: 3 - 	 Ger: 1 - 	 Best:    1.56962 - 	 Mean:    2.08240 - 	 AQreal:    1.00000  	 
Exp: 3 - 	 Ger: 2 - 	 Best:    1.48411 - 	 Mean:    1.80929 - 	 AQreal:    1.00000  	 
Exp: 3 - 	 Ger: 3 - 	 Best:    1.48411 - 	 Mean:    1.73124 - 	 AQreal:    1.00000  	 
Exp: 3 - 	 Ger: 4 - 	 Best:    1.41765 - 	 Mean:    1.65918 - 	 AQreal:    1.00000  	 
Exp: 3 - 	 Ger: 5 - 	 Best:    1.41765 - 	 Mean:    1.61494 - 	 AQreal:    0.81407  	 
Exp: 3 - 	 Ger: 6 - 	 Best:    1.41765 - 	 Mean:    1.59249 - 	 AQreal:    0.81407  	 
Exp: 3 - 	 Ger: 7 - 	 Best:    1.40174 - 	 Mean:    1.57298 - 	 AQreal:    0.81407  	 
Exp: 3 - 	 Ger: 8 - 	 Best:    1.40174 - 	 Mean:    1.54933 - 	 AQreal:    0.81407  	 
Exp: 3 - 	 Ger: 9 - 	 Best:    1.40174 - 	 Mean:    1.52778 - 	 AQreal:    0.81407  	 
Exp: 3 - 	 Ger: 10 - 	 Best:    1.40174 - 	 Mean:    1.51028 - 	 AQreal:    0.75493  	 
Exp: 3 - 	 Ger: 11 - 	 Best:    1.40174 - 	 Mean:    1.49831 - 	 AQreal:    0.75493  	 
Exp: 3 - 	 Ger: 12 - 	 Best:    1.40174 - 	 Mean:    1.48844 - 	 AQreal:    0.75493  	 
Exp: 3 - 	 Ger: 13 - 	 Best:    1.40174 - 	 Mean:    1.48255 - 	 AQreal:    0.75493  	 
Exp: 3 - 	 Ger: 14 - 	 Best:    1.40174 - 	 Mean:    1.47304 - 	 AQreal:    0.75493  	 
Exp: 3 - 	 Ger: 15 - 	 Best:    1.40174 - 	 Mean:    1.46511 - 	 AQreal:    0.55807  	 
Exp: 3 - 	 Ger: 16 - 	 Best:    1.39662 - 	 Mean:    1.45212 - 	 AQreal:    0.55807  	 
Exp: 3 - 	 Ger: 17 - 	 Best:    1.39662 - 	 Mean:    1.44865 - 	 AQreal:    0.55807  	 
Exp: 3 - 	 Ger: 18 - 	 Best:    1.38295 - 	 Mean:    1.44039 - 	 AQreal:    0.55807  	 
Exp: 3 - 	 Ger: 19 - 	 Best:    1.31035 - 	 Mean:    1.42938 - 	 AQreal:    0.55807  	 
Exp: 3 - 	 Ger: 20 - 	 Best:    1.31035 - 	 Mean:    1.42451 - 	 AQreal:    0.55297  	 
Exp: 3 - 	 Ger: 21 - 	 Best:    1.31035 - 	 Mean:    1.41904 - 	 AQreal:    0.55297  	 
Exp: 3 - 	 Ger: 22 - 	 Best:    1.31035 - 	 Mean:    1.41391 - 	 AQreal:    0.55297  	 
Exp: 3 - 	 Ger: 23 - 	 Best:    1.31035 - 	 Mean:    1.41071 - 	 AQreal:    0.55297  	 
Exp: 3 - 	 Ger: 24 - 	 Best:    1.31035 - 	 Mean:    1.40370 - 	 AQreal:    0.55297  	 
Exp: 3 - 	 Ger: 25 - 	 Best:    1.31035 - 	 Mean:    1.39640 - 	 AQreal:    0.52805  	 
Exp: 3 - 	 Ger: 26 - 	 Best:    1.31035 - 	 Mean:    1.39251 - 	 AQreal:    0.52805  	 
Exp: 3 - 	 Ger: 27 - 	 Best:    1.31035 - 	 Mean:    1.38797 - 	 AQreal:    0.52805  	 
Exp: 3 - 	 Ger: 28 - 	 Best:    1.31035 - 	 Mean:    1.38463 - 	 AQreal:    0.52805  	 
Exp: 3 - 	 Ger: 29 - 	 Best:    1.31035 - 	 Mean:    1.38143 - 	 AQreal:    0.52805  	 
Exp: 3 - 	 Ger: 30 - 	 Best:    1.31035 - 	 Mean:    1.37809 - 	 AQreal:    0.48440  	 
Exp: 3 - 	 Ger: 31 - 	 Best:    1.31035 - 	 Mean:    1.37399 - 	 AQreal:    0.48440  	 
Exp: 3 - 	 Ger: 32 - 	 Best:    1.31035 - 	 Mean:    1.37262 - 	 AQreal:    0.48440  	 
Exp: 3 - 	 Ger: 33 - 	 Best:    1.31035 - 	 Mean:    1.36739 - 	 AQreal:    0.48440  	 
Exp: 3 - 	 Ger: 34 - 	 Best:    1.30141 - 	 Mean:    1.36174 - 	 AQreal:    0.48440  	 
Exp: 3 - 	 Ger: 35 - 	 Best:    1.30141 - 	 Mean:    1.35728 - 	 AQreal:    0.37548  	 
Exp: 3 - 	 Ger: 36 - 	 Best:    1.22944 - 	 Mean:    1.34779 - 	 AQreal:    0.37548  	 
Exp: 3 - 	 Ger: 37 - 	 Best:    1.22944 - 	 Mean:    1.34219 - 	 AQreal:    0.37548  	 
Exp: 3 - 	 Ger: 38 - 	 Best:    1.22944 - 	 Mean:    1.33917 - 	 AQreal:    0.37548  	 
Exp: 3 - 	 Ger: 39 - 	 Best:    1.22944 - 	 Mean:    1.33535 - 	 AQreal:    0.37548  	 
Exp: 3 - 	 Ger: 40 - 	 Best:    1.22944 - 	 Mean:    1.33190 - 	 AQreal:    0.35474  	 
Exp: 3 - 	 Ger: 41 - 	 Best:    1.21993 - 	 Mean:    1.32515 - 	 AQreal:    0.35474  	 
Exp: 3 - 	 Ger: 42 - 	 Best:    1.21993 - 	 Mean:    1.32486 - 	 AQreal:    0.35474  	 
Exp: 3 - 	 Ger: 43 - 	 Best:    1.21993 - 	 Mean:    1.32155 - 	 AQreal:    0.35474  	 
Exp: 3 - 	 Ger: 44 - 	 Best:    1.21993 - 	 Mean:    1.31837 - 	 AQreal:    0.35474  	 
Exp: 3 - 	 Ger: 45 - 	 Best:    1.21993 - 	 Mean:    1.31806 - 	 AQreal:    0.27260  	 
Exp: 3 - 	 Ger: 46 - 	 Best:    1.21993 - 	 Mean:    1.31409 - 	 AQreal:    0.27260  	 
Exp: 3 - 	 Ger: 47 - 	 Best:    1.21993 - 	 Mean:    1.30987 - 	 AQreal:    0.27260  	 
Exp: 3 - 	 Ger: 48 - 	 Best:    1.21993 - 	 Mean:    1.30636 - 	 AQreal:    0.27260  	 
Exp: 3 - 	 Ger: 49 - 	 Best:    1.21993 - 	 Mean:    1.30531 - 	 AQreal:    0.27260  	 
Exp: 3 - 	 Ger: 50 - 	 Best:    1.21993 - 	 Mean:    1.30233 - 	 AQreal:    0.22110  	 
Exp: 3 - 	 Ger: 51 - 	 Best:    1.21993 - 	 Mean:    1.29890 - 	 AQreal:    0.22110  	 
Exp: 3 - 	 Ger: 52 - 	 Best:    1.21993 - 	 Mean:    1.29586 - 	 AQreal:    0.22110  	 
Exp: 3 - 	 Ger: 53 - 	 Best:    1.21993 - 	 Mean:    1.29335 - 	 AQreal:    0.22110  	 
Exp: 3 - 	 Ger: 54 - 	 Best:    1.21993 - 	 Mean:    1.29023 - 	 AQreal:    0.22110  	 
Exp: 3 - 	 Ger: 55 - 	 Best:    1.21993 - 	 Mean:    1.28834 - 	 AQreal:    0.20213  	 
Exp: 3 - 	 Ger: 56 - 	 Best:    1.21993 - 	 Mean:    1.28468 - 	 AQreal:    0.20213  	 
Exp: 3 - 	 Ger: 57 - 	 Best:    1.21993 - 	 Mean:    1.28133 - 	 AQreal:    0.20213  	 
Exp: 3 - 	 Ger: 58 - 	 Best:    1.20193 - 	 Mean:    1.27529 - 	 AQreal:    0.20213  	 
Exp: 3 - 	 Ger: 59 - 	 Best:    1.20193 - 	 Mean:    1.27156 - 	 AQreal:    0.20213  	 
Exp: 3 - 	 Ger: 60 - 	 Best:    1.20193 - 	 Mean:    1.26892 - 	 AQreal:    0.15916  	 
Exp: 3 - 	 Ger: 61 - 	 Best:    1.20193 - 	 Mean:    1.26608 - 	 AQreal:    0.15916  	 
Exp: 3 - 	 Ger: 62 - 	 Best:    1.20193 - 	 Mean:    1.26234 - 	 AQreal:    0.15916  	 
Exp: 3 - 	 Ger: 63 - 	 Best:    1.20193 - 	 Mean:    1.25818 - 	 AQreal:    0.15916  	 
Exp: 3 - 	 Ger: 64 - 	 Best:    1.20193 - 	 Mean:    1.25455 - 	 AQreal:    0.15916  	 
Exp: 3 - 	 Ger: 65 - 	 Best:    1.20193 - 	 Mean:    1.25293 - 	 AQreal:    0.15475  	 
Exp: 3 - 	 Ger: 66 - 	 Best:    1.20193 - 	 Mean:    1.24819 - 	 AQreal:    0.15475  	 
Exp: 3 - 	 Ger: 67 - 	 Best:    1.18514 - 	 Mean:    1.24244 - 	 AQreal:    0.15475  	 
Exp: 3 - 	 Ger: 68 - 	 Best:    1.18514 - 	 Mean:    1.23735 - 	 AQreal:    0.15475  	 
Exp: 3 - 	 Ger: 69 - 	 Best:    1.18514 - 	 Mean:    1.23438 - 	 AQreal:    0.15475  	 
Exp: 3 - 	 Ger: 70 - 	 Best:    1.18514 - 	 Mean:    1.22990 - 	 AQreal:    0.14780  	 
Exp: 3 - 	 Ger: 71 - 	 Best:    1.18514 - 	 Mean:    1.22627 - 	 AQreal:    0.14780  	 
Exp: 3 - 	 Ger: 72 - 	 Best:    1.17931 - 	 Mean:    1.22069 - 	 AQreal:    0.14780  	 
Exp: 3 - 	 Ger: 73 - 	 Best:    1.17931 - 	 Mean:    1.21713 - 	 AQreal:    0.14780  	 
Exp: 3 - 	 Ger: 74 - 	 Best:    1.17931 - 	 Mean:    1.21267 - 	 AQreal:    0.14780  	 
Exp: 3 - 	 Ger: 75 - 	 Best:    1.17931 - 	 Mean:    1.20973 - 	 AQreal:    0.11760  	 
Exp: 3 - 	 Ger: 76 - 	 Best:    1.17931 - 	 Mean:    1.20450 - 	 AQreal:    0.11760  	 
Exp: 3 - 	 Ger: 77 - 	 Best:    1.17931 - 	 Mean:    1.20077 - 	 AQreal:    0.11760  	 
Exp: 3 - 	 Ger: 78 - 	 Best:    1.15123 - 	 Mean:    1.19366 - 	 AQreal:    0.11760  	 
Exp: 3 - 	 Ger: 79 - 	 Best:    1.15123 - 	 Mean:    1.18913 - 	 AQreal:    0.11760  	 
Exp: 3 - 	 Ger: 80 - 	 Best:    1.15123 - 	 Mean:    1.18603 - 	 AQreal:    0.09489  	 
Exp: 3 - 	 Ger: 81 - 	 Best:    1.13243 - 	 Mean:    1.17909 - 	 AQreal:    0.09489  	 
Exp: 3 - 	 Ger: 82 - 	 Best:    1.13243 - 	 Mean:    1.17530 - 	 AQreal:    0.09489  	 
Exp: 3 - 	 Ger: 83 - 	 Best:    1.13243 - 	 Mean:    1.17152 - 	 AQreal:    0.09489  	 
Exp: 3 - 	 Ger: 84 - 	 Best:    1.13243 - 	 Mean:    1.16578 - 	 AQreal:    0.09489  	 
Exp: 3 - 	 Ger: 85 - 	 Best:    1.13243 - 	 Mean:    1.16173 - 	 AQreal:    0.08456  	 
Exp: 3 - 	 Ger: 86 - 	 Best:    1.11765 - 	 Mean:    1.15597 - 	 AQreal:    0.08456  	 
Exp: 3 - 	 Ger: 87 - 	 Best:    1.11765 - 	 Mean:    1.15132 - 	 AQreal:    0.08456  	 
Exp: 3 - 	 Ger: 88 - 	 Best:    1.11421 - 	 Mean:    1.14752 - 	 AQreal:    0.08456  	 
Exp: 3 - 	 Ger: 89 - 	 Best:    1.10451 - 	 Mean:    1.14181 - 	 AQreal:    0.08456  	 
Exp: 3 - 	 Ger: 90 - 	 Best:    1.10451 - 	 Mean:    1.13802 - 	 AQreal:    0.07529  	 
Exp: 3 - 	 Ger: 91 - 	 Best:    1.10324 - 	 Mean:    1.13332 - 	 AQreal:    0.07529  	 
Exp: 3 - 	 Ger: 92 - 	 Best:    1.10324 - 	 Mean:    1.12812 - 	 AQreal:    0.07529  	 
Exp: 3 - 	 Ger: 93 - 	 Best:    1.10314 - 	 Mean:    1.12547 - 	 AQreal:    0.07529  	 
Exp: 3 - 	 Ger: 94 - 	 Best:    1.10314 - 	 Mean:    1.12312 - 	 AQreal:    0.07529  	 
Exp: 3 - 	 Ger: 95 - 	 Best:    1.10314 - 	 Mean:    1.12022 - 	 AQreal:    0.06885  	 
Exp: 3 - 	 Ger: 96 - 	 Best:    1.10314 - 	 Mean:    1.11744 - 	 AQreal:    0.06885  	 
Exp: 3 - 	 Ger: 97 - 	 Best:    1.09985 - 	 Mean:    1.11544 - 	 AQreal:    0.06885  	 
Exp: 3 - 	 Ger: 98 - 	 Best:    1.09985 - 	 Mean:    1.11372 - 	 AQreal:    0.06885  	 
Exp: 3 - 	 Ger: 99 - 	 Best:    1.09985 - 	 Mean:    1.11171 - 	 AQreal:    0.06885  	 
Exp: 3 - 	 Ger: 100 - 	 Best:    1.09985 - 	 Mean:    1.10987 - 	 AQreal:    0.06753  	 
Exp: 4 - 	 Ger: 1 - 	 Best:    1.50222 - 	 Mean:    6.08058 - 	 AQreal:    1.00000  	 
Exp: 4 - 	 Ger: 2 - 	 Best:    1.50222 - 	 Mean:    1.77827 - 	 AQreal:    1.00000  	 
Exp: 4 - 	 Ger: 3 - 	 Best:    1.50222 - 	 Mean:    1.69495 - 	 AQreal:    1.00000  	 
Exp: 4 - 	 Ger: 4 - 	 Best:    1.46970 - 	 Mean:    1.65504 - 	 AQreal:    1.00000  	 
Exp: 4 - 	 Ger: 5 - 	 Best:    1.46288 - 	 Mean:    1.63230 - 	 AQreal:    0.67604  	 
Exp: 4 - 	 Ger: 6 - 	 Best:    1.46288 - 	 Mean:    1.60371 - 	 AQreal:    0.67604  	 
Exp: 4 - 	 Ger: 7 - 	 Best:    1.46288 - 	 Mean:    1.59007 - 	 AQreal:    0.67604  	 
Exp: 4 - 	 Ger: 8 - 	 Best:    1.46288 - 	 Mean:    1.56803 - 	 AQreal:    0.67604  	 
Exp: 4 - 	 Ger: 9 - 	 Best:    1.36494 - 	 Mean:    1.54739 - 	 AQreal:    0.67604  	 
Exp: 4 - 	 Ger: 10 - 	 Best:    1.36494 - 	 Mean:    1.53536 - 	 AQreal:    0.60186  	 
Exp: 4 - 	 Ger: 11 - 	 Best:    1.36494 - 	 Mean:    1.52096 - 	 AQreal:    0.60186  	 
Exp: 4 - 	 Ger: 12 - 	 Best:    1.36494 - 	 Mean:    1.51075 - 	 AQreal:    0.60186  	 
Exp: 4 - 	 Ger: 13 - 	 Best:    1.34172 - 	 Mean:    1.49469 - 	 AQreal:    0.60186  	 
